event_id,source,domain,event_type,title,description,timestamp,infrastructure_type,severity,impact_type,physical_consequence,vulnerability,tags
CVE-2020-11261,CISA_KEV,cyber,known_exploited_vulnerability,Qualcomm Multiple Chipsets Improper Input Validation Vulnerability,"Memory corruption due to improper check to return error when user application requests memory allocation of a huge size in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",2021-12-01,,4,cyber,no,CVE-2020-11261,"Qualcomm,Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables,kev"
CVE-2018-14847,CISA_KEV,cyber,known_exploited_vulnerability,MikroTik Router OS Directory Traversal Vulnerability,MikroTik RouterOS through 6.42 allows unauthenticated remote attackers to read arbitrary files and remote authenticated attackers to write arbitrary files due to a directory traversal vulnerability in the WinBox interface.,2021-12-01,,4,cyber,no,CVE-2018-14847,"MikroTik,RouterOS,kev"
CVE-2021-37415,CISA_KEV,cyber,known_exploited_vulnerability,Zoho ManageEngine ServiceDesk Authentication Bypass Vulnerability,Zoho ManageEngine ServiceDesk Plus before 11302 is vulnerable to authentication bypass that allows a few REST-API URLs without authentication,2021-12-01,,4,cyber,no,CVE-2021-37415,"Zoho,ManageEngine ServiceDesk Plus (SDP),kev"
CVE-2021-40438,CISA_KEV,cyber,known_exploited_vulnerability,Apache HTTP Server-Side Request Forgery (SSRF),A crafted request uri-path can cause mod_proxy to forward the request to an origin server choosen by the remote user. This issue affects Apache HTTP Server 2.4.48 and earlier.,2021-12-01,,4,cyber,no,CVE-2021-40438,"Apache,Apache,kev"
CVE-2021-44077,CISA_KEV,cyber,known_exploited_vulnerability,Zoho ManageEngine ServiceDesk Plus Remote Code Execution Vulnerability,"Zoho ManageEngine ServiceDesk Plus before 11306, ServiceDesk Plus MSP before 10530, and SupportCenter Plus before 11014 are vulnerable to unauthenticated remote code execution",2021-12-01,,4,cyber,no,CVE-2021-44077,"Zoho,ManageEngine ServiceDesk Plus (SDP) / SupportCenter Plus,kev"
CVE-2021-22204,CISA_KEV,cyber,known_exploited_vulnerability,ExifTool Remote Code Execution Vulnerability,Improper neutralization of user data in the DjVu file format in Exiftool versions 7.44 and up allows arbitrary code execution when parsing the malicious image,2021-11-17,,4,cyber,no,CVE-2021-22204,"Perl,Exiftool,kev"
CVE-2021-40449,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows Win32k Privilege Escalation Vulnerability,Unspecified vulnerability allows for an authenticated user to escalate privileges.,2021-11-17,,5,cyber,no,CVE-2021-40449,"Microsoft,Windows,kev"
CVE-2021-42321,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Exchange Server Remote Code Execution Vulnerability,An authenticated attacker could leverage improper validation in cmdlet arguments within Microsoft Exchange and perform remote code execution.,2021-11-17,,5,cyber,no,CVE-2021-42321,"Microsoft,Exchange,kev"
CVE-2021-42292,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Excel Security Feature Bypass,A security feature bypass vulnerability in Microsoft Excel would allow a local user to perform arbitrary code execution.,2021-11-17,,4,cyber,no,CVE-2021-42292,"Microsoft,Office,kev"
CVE-2021-27104,CISA_KEV,cyber,known_exploited_vulnerability,Accellion FTA OS Command Injection Vulnerability,Accellion FTA contains an OS command injection vulnerability exploited via a crafted POST request to various admin endpoints.,2021-11-03,,5,cyber,no,CVE-2021-27104,"Accellion,FTA,kev"
CVE-2021-27102,CISA_KEV,cyber,known_exploited_vulnerability,Accellion FTA OS Command Injection Vulnerability,Accellion FTA contains an OS command injection vulnerability exploited via a local web service call.,2021-11-03,,5,cyber,no,CVE-2021-27102,"Accellion,FTA,kev"
CVE-2021-27101,CISA_KEV,cyber,known_exploited_vulnerability,Accellion FTA SQL Injection Vulnerability,Accellion FTA contains a SQL injection vulnerability exploited via a crafted host header in a request to document_root.html.,2021-11-03,,5,cyber,no,CVE-2021-27101,"Accellion,FTA,kev"
CVE-2021-27103,CISA_KEV,cyber,known_exploited_vulnerability,Accellion FTA Server-Side Request Forgery (SSRF) Vulnerability,Accellion FTA contains a server-side request forgery (SSRF) vulnerability exploited via a crafted POST request to wmProgressstat.html.,2021-11-03,,5,cyber,no,CVE-2021-27103,"Accellion,FTA,kev"
CVE-2021-21017,CISA_KEV,cyber,known_exploited_vulnerability,Adobe Acrobat and Reader Heap-based Buffer Overflow Vulnerability,Acrobat Acrobat and Reader contain a heap-based buffer overflow vulnerability that could allow an unauthenticated attacker to achieve code execution in the context of the current user.,2021-11-03,,4,cyber,no,CVE-2021-21017,"Adobe,Acrobat and Reader,kev"
CVE-2021-28550,CISA_KEV,cyber,known_exploited_vulnerability,Adobe Acrobat and Reader Use-After-Free Vulnerability,Adobe Acrobat and Reader contains a use-after-free vulnerability that could allow an unauthenticated attacker to achieve code execution in the context of the current user.,2021-11-03,,4,cyber,no,CVE-2021-28550,"Adobe,Acrobat and Reader,kev"
CVE-2018-4939,CISA_KEV,cyber,known_exploited_vulnerability,Adobe ColdFusion Deserialization of Untrusted Data Vulnerability,Adobe ColdFusion contains a deserialization of untrusted data vulnerability that could allow for code execution.,2021-11-03,,4,cyber,no,CVE-2018-4939,"Adobe,ColdFusion,kev"
CVE-2018-15961,CISA_KEV,cyber,known_exploited_vulnerability,Adobe ColdFusion Unrestricted File Upload Vulnerability,Adobe ColdFusion contains an unrestricted file upload vulnerability that could allow for code execution.,2021-11-03,,4,cyber,no,CVE-2018-15961,"Adobe,ColdFusion,kev"
CVE-2018-4878,CISA_KEV,cyber,known_exploited_vulnerability,Adobe Flash Player Use-After-Free Vulnerability,Adobe Flash Player contains a use-after-free vulnerability that could allow for code execution.,2021-11-03,,5,cyber,no,CVE-2018-4878,"Adobe,Flash Player,kev"
CVE-2020-5735,CISA_KEV,cyber,known_exploited_vulnerability,Amcrest Cameras and NVR Stack-based Buffer Overflow Vulnerability,"Amcrest cameras and NVR contain a stack-based buffer overflow vulnerability through port 37777 that allows an unauthenticated, remote attacker to crash the device and possibly execute code.",2021-11-03,,4,cyber,no,CVE-2020-5735,"Amcrest,Cameras and Network Video Recorder (NVR),kev"
CVE-2019-2215,CISA_KEV,cyber,known_exploited_vulnerability,Android Kernel Use-After-Free Vulnerability,"Android Kernel contains a use-after-free vulnerability in binder.c that allows for privilege escalation from an application to the Linux Kernel. This vulnerability was observed chained with CVE-2020-0041 and CVE-2020-0069 under exploit chain ""AbstractEmu.""",2021-11-03,,4,cyber,no,CVE-2019-2215,"Android,Android Kernel,kev"
CVE-2020-0041,CISA_KEV,cyber,known_exploited_vulnerability,Android Kernel Out-of-Bounds Write Vulnerability,"Android Kernel binder_transaction of binder.c contains an out-of-bounds write vulnerability due to an incorrect bounds check that could allow for local privilege escalation. This vulnerability was observed chained with CVE-2019-2215 and CVE-2020-0069 under exploit chain ""AbstractEmu.""",2021-11-03,,4,cyber,no,CVE-2020-0041,"Android,Android Kernel,kev"
CVE-2020-0069,CISA_KEV,cyber,known_exploited_vulnerability,Mediatek Multiple Chipsets Insufficient Input Validation Vulnerability,"Multiple MediaTek chipsets contain an insufficient input validation vulnerability and have missing SELinux restrictions in the Command Queue drivers ioctl handlers. This causes an out-of-bounds write leading to privilege escalation. This vulnerability was observed chained with CVE-2019-2215 and CVE-2020-0041 under exploit chain ""AbstractEmu.""",2021-11-03,,4,cyber,no,CVE-2020-0069,"MediaTek,Multiple Chipsets,kev"
CVE-2017-9805,CISA_KEV,cyber,known_exploited_vulnerability,Apache Struts Deserialization of Untrusted Data Vulnerability,"Apache Struts REST Plugin uses an XStreamHandler with an instance of XStream for deserialization without any type filtering, which can lead to remote code execution when deserializing XML payloads.",2021-11-03,,4,cyber,no,CVE-2017-9805,"Apache,Struts,kev"
CVE-2021-42013,CISA_KEV,cyber,known_exploited_vulnerability,Apache HTTP Server Path Traversal Vulnerability,Apache HTTP Server contains a path traversal vulnerability that allows an attacker to perform remote code execution if files outside directories configured by Alias-like directives are not under default require all denied or if CGI scripts are enabled. This CVE ID resolves an incomplete patch for CVE-2021-41773.,2021-11-03,,5,cyber,no,CVE-2021-42013,"Apache,HTTP Server,kev"
CVE-2021-41773,CISA_KEV,cyber,known_exploited_vulnerability,Apache HTTP Server Path Traversal Vulnerability,"Apache HTTP Server contains a path traversal vulnerability that allows an attacker to perform remote code execution if files outside directories configured by Alias-like directives are not under default �require all denied� or if CGI scripts are enabled. The original patch issued under this CVE ID is insufficient, please review remediation information under CVE-2021-42013.",2021-11-03,,5,cyber,no,CVE-2021-41773,"Apache,HTTP Server,kev"
CVE-2019-0211,CISA_KEV,cyber,known_exploited_vulnerability,Apache HTTP Server Privilege Escalation Vulnerability,"Apache HTTP Server, with MPM event, worker or prefork, code executing in less-privileged child processes or threads (including scripts executed by an in-process scripting interpreter) could execute code with the privileges of the parent process (usually root) by manipulating the scoreboard.",2021-11-03,,4,cyber,no,CVE-2019-0211,"Apache,HTTP Server,kev"
CVE-2016-4437,CISA_KEV,cyber,known_exploited_vulnerability,Apache Shiro Code Execution Vulnerability,"Apache Shiro contains a vulnerability which may allow remote attackers to execute code or bypass intended access restrictions via an unspecified request parameter when a cipher key has not been configured for the ""remember me"" feature.",2021-11-03,,4,cyber,no,CVE-2016-4437,"Apache,Shiro,kev"
CVE-2019-17558,CISA_KEV,cyber,known_exploited_vulnerability,Apache Solr VelocityResponseWriter Plug-In Remote Code Execution Vulnerability,The Apache Solr VelocityResponseWriter plug-in contains an unspecified vulnerability which can allow for remote code execution.,2021-11-03,,4,cyber,no,CVE-2019-17558,"Apache,Solr,kev"
CVE-2020-17530,CISA_KEV,cyber,known_exploited_vulnerability,Apache Struts Remote Code Execution Vulnerability,"Forced Object-Graph Navigation Language (OGNL) evaluation in Apache Struts, when evaluated on raw user input in tag attributes, can lead to remote code execution.",2021-11-03,,4,cyber,no,CVE-2020-17530,"Apache,Struts,kev"
CVE-2017-5638,CISA_KEV,cyber,known_exploited_vulnerability,Apache Struts Remote Code Execution Vulnerability,"Apache Struts Jakarta Multipart parser allows for malicious file upload using the Content-Type value, leading to remote code execution.",2021-11-03,,5,cyber,no,CVE-2017-5638,"Apache,Struts,kev"
CVE-2018-11776,CISA_KEV,cyber,known_exploited_vulnerability,Apache Struts Remote Code Execution Vulnerability,"Apache Struts contains a vulnerability that allows for remote code execution under two circumstances. One, where the alwaysSelectFullNamespace option is true and the value isn't set for a result defined in underlying configurations and in same time, its upper package configuration have no or wildcard namespace.  Or, using URL tag which doesn't have value and action set and in same time, its upper package configuration have no or wildcard namespace.",2021-11-03,,4,cyber,no,CVE-2018-11776,"Apache,Struts,kev"
CVE-2021-30858,CISA_KEV,cyber,known_exploited_vulnerability,"Apple iOS, iPadOS, macOS Use-After-Free Vulnerability","Apple iOS, iPadOS, and macOS WebKit contain a use-after-free vulnerability that leads to code execution when processing maliciously crafted web content. This vulnerability could impact HTML parsers that use WebKit, including but not limited to Apple Safari and non-Apple products which rely on WebKit for HTML processing.",2021-11-03,,4,cyber,no,CVE-2021-30858,"Apple,iOS, iPadOS, and macOS,kev"
CVE-2019-6223,CISA_KEV,cyber,known_exploited_vulnerability,Apple iOS and macOS Group Facetime Vulnerability,Apple iOS and macOS Group FaceTime contains an unspecified vulnerability where the call initiator can cause the recipient's Apple device to answer unknowingly or without user interaction.,2021-11-03,,4,cyber,no,CVE-2019-6223,"Apple,iOS and macOS,kev"
CVE-2021-30860,CISA_KEV,cyber,known_exploited_vulnerability,Apple Multiple Products Integer Overflow Vulnerability,"Apple iOS, iPadOS, macOS, and watchOS CoreGraphics contain an integer overflow vulnerability which may allow code execution when processing a maliciously crafted PDF. The vulnerability is also known under the moniker of FORCEDENTRY.",2021-11-03,,4,cyber,no,CVE-2021-30860,"Apple,Multiple Products,kev"
CVE-2020-27930,CISA_KEV,cyber,known_exploited_vulnerability,Apple Multiple Products Memory Corruption Vulnerability,"Apple iOS, iPadOS, macOS, and watchOS FontParser contain a memory corruption vulnerability which may allow for code execution when processing maliciously crafted front.",2021-11-03,,4,cyber,no,CVE-2020-27930,"Apple,Multiple Products,kev"
CVE-2021-30807,CISA_KEV,cyber,known_exploited_vulnerability,Apple Multiple Products Memory Corruption Vulnerability,"Apple iOS, iPadOS, macOS, and watchOS IOMobileFrameBuffer contain a memory corruption vulnerability which may allow an application to execute code with kernel privileges.",2021-11-03,,4,cyber,no,CVE-2021-30807,"Apple,Multiple Products,kev"
CVE-2020-27950,CISA_KEV,cyber,known_exploited_vulnerability,Apple Multiple Products Memory Initialization Vulnerability,"Apple iOS, iPadOS, macOS, and watchOS contain a memory initialization vulnerability that may allow a malicious application to disclose kernel memory.",2021-11-03,,4,cyber,no,CVE-2020-27950,"Apple,Multiple Products,kev"
CVE-2020-27932,CISA_KEV,cyber,known_exploited_vulnerability,Apple Multiple Products Type Confusion Vulnerability,"Apple iOS, iPadOS, macOS, and watchOS contain a type confusion vulnerability that may allow a malicious application to execute code with kernel privileges.",2021-11-03,,4,cyber,no,CVE-2020-27932,"Apple,Multiple Products,kev"
CVE-2020-9818,CISA_KEV,cyber,known_exploited_vulnerability,"Apple iOS, iPadOS, and watchOS Out-of-Bounds Write Vulnerability","Apple iOS, iPadOS, and watchOS Mail contains an out-of-bounds write vulnerability which may allow memory modification or application termination when processing a maliciously crafted mail message.",2021-11-03,,4,cyber,no,CVE-2020-9818,"Apple,iOS, iPadOS, and watchOS,kev"
CVE-2020-9819,CISA_KEV,cyber,known_exploited_vulnerability,"Apple iOS, iPadOS, and watchOS Memory Corruption Vulnerability","Apple iOS, iPadOS, and watchOS Mail contains a memory corruption vulnerability that may allow heap corruption when processing a maliciously crafted mail message.",2021-11-03,,4,cyber,no,CVE-2020-9819,"Apple,iOS, iPadOS, and watchOS,kev"
CVE-2021-30762,CISA_KEV,cyber,known_exploited_vulnerability,Apple iOS WebKit Use-After-Free Vulnerability,"Apple iOS WebKit contains a use-after-free vulnerability that leads to code execution when processing maliciously crafted web content. This vulnerability could impact HTML parsers that use WebKit, including but not limited to Apple Safari and non-Apple products which rely on WebKit for HTML processing.",2021-11-03,,4,cyber,no,CVE-2021-30762,"Apple,iOS,kev"
